head,relation,tail,label
Durg::595,drug_target_interaction,Protein::1508,0.0
Durg::534,drug_target_interaction,Protein::232,0.0
Durg::400,drug_target_interaction,Protein::1009,0.0
Durg::300,drug_target_interaction,Protein::84,0.0
Durg::398,drug_target_interaction,Protein::1505,0.0
Durg::537,drug_target_interaction,Protein::170,0.0
Durg::90,drug_target_interaction,Protein::592,0.0
Durg::57,drug_target_interaction,Protein::661,0.0
Durg::22,drug_target_interaction,Protein::995,0.0
Durg::285,drug_target_interaction,Protein::625,0.0
Durg::363,drug_target_interaction,Protein::745,0.0
Durg::325,drug_target_interaction,Protein::1155,0.0
Durg::535,drug_target_interaction,Protein::250,0.0
Durg::266,drug_target_interaction,Protein::997,0.0
Durg::391,drug_target_interaction,Protein::72,0.0
Durg::389,drug_target_interaction,Protein::250,0.0
Durg::203,drug_target_interaction,Protein::7,0.0
Durg::622,drug_target_interaction,Protein::237,0.0
Durg::378,drug_target_interaction,Protein::1145,0.0
Durg::700,drug_target_interaction,Protein::940,0.0
Durg::362,drug_target_interaction,Protein::709,0.0
Durg::358,drug_target_interaction,Protein::243,0.0
Durg::514,drug_target_interaction,Protein::737,0.0
Durg::273,drug_target_interaction,Protein::101,0.0
Durg::468,drug_target_interaction,Protein::340,0.0
Durg::576,drug_target_interaction,Protein::16,0.0
Durg::280,drug_target_interaction,Protein::14,0.0
Durg::114,drug_target_interaction,Protein::81,0.0
Durg::404,drug_target_interaction,Protein::145,0.0
Durg::538,drug_target_interaction,Protein::134,0.0
Durg::137,drug_target_interaction,Protein::315,0.0
Durg::132,drug_target_interaction,Protein::765,0.0
Durg::219,drug_target_interaction,Protein::997,0.0
Durg::236,drug_target_interaction,Protein::361,0.0
Durg::393,drug_target_interaction,Protein::1504,0.0
Durg::542,drug_target_interaction,Protein::435,0.0
Durg::281,drug_target_interaction,Protein::26,0.0
Durg::339,drug_target_interaction,Protein::1183,0.0
Durg::70,drug_target_interaction,Protein::114,0.0
Durg::276,drug_target_interaction,Protein::681,0.0
Durg::47,drug_target_interaction,Protein::200,0.0
Durg::661,drug_target_interaction,Protein::992,0.0
Durg::213,drug_target_interaction,Protein::25,0.0
Durg::24,drug_target_interaction,Protein::265,0.0
Durg::592,drug_target_interaction,Protein::32,0.0
Durg::194,drug_target_interaction,Protein::423,0.0
Durg::367,drug_target_interaction,Protein::138,0.0
Durg::546,drug_target_interaction,Protein::1375,0.0
Durg::434,drug_target_interaction,Protein::358,0.0
Durg::506,drug_target_interaction,Protein::1055,0.0
Durg::427,drug_target_interaction,Protein::584,0.0
Durg::368,drug_target_interaction,Protein::1172,0.0
Durg::204,drug_target_interaction,Protein::1153,0.0
Durg::337,drug_target_interaction,Protein::16,0.0
Durg::158,drug_target_interaction,Protein::328,0.0
Durg::550,drug_target_interaction,Protein::300,0.0
Durg::116,drug_target_interaction,Protein::247,0.0
Durg::514,drug_target_interaction,Protein::854,0.0
Durg::306,drug_target_interaction,Protein::727,0.0
Durg::704,drug_target_interaction,Protein::71,0.0
Durg::592,drug_target_interaction,Protein::26,0.0
Durg::684,drug_target_interaction,Protein::2,0.0
Durg::618,drug_target_interaction,Protein::496,0.0
Durg::266,drug_target_interaction,Protein::361,0.0
Durg::539,drug_target_interaction,Protein::648,0.0
Durg::565,drug_target_interaction,Protein::221,0.0
Durg::627,drug_target_interaction,Protein::636,0.0
Durg::40,drug_target_interaction,Protein::1153,0.0
Durg::140,drug_target_interaction,Protein::694,0.0
Durg::505,drug_target_interaction,Protein::1167,0.0
Durg::141,drug_target_interaction,Protein::922,0.0
Durg::276,drug_target_interaction,Protein::368,0.0
Durg::297,drug_target_interaction,Protein::1011,0.0
Durg::159,drug_target_interaction,Protein::82,0.0
Durg::607,drug_target_interaction,Protein::402,0.0
Durg::437,drug_target_interaction,Protein::359,0.0
Durg::275,drug_target_interaction,Protein::186,0.0
Durg::536,drug_target_interaction,Protein::1164,0.0
Durg::446,drug_target_interaction,Protein::374,0.0
Durg::422,drug_target_interaction,Protein::151,0.0
Durg::662,drug_target_interaction,Protein::924,0.0
Durg::518,drug_target_interaction,Protein::181,0.0
Durg::251,drug_target_interaction,Protein::583,0.0
Durg::677,drug_target_interaction,Protein::328,0.0
Durg::255,drug_target_interaction,Protein::457,0.0
Durg::541,drug_target_interaction,Protein::203,0.0
Durg::584,drug_target_interaction,Protein::1000,0.0
Durg::419,drug_target_interaction,Protein::243,0.0
Durg::362,drug_target_interaction,Protein::497,0.0
Durg::147,drug_target_interaction,Protein::150,0.0
Durg::354,drug_target_interaction,Protein::1176,0.0
Durg::34,drug_target_interaction,Protein::1166,0.0
Durg::585,drug_target_interaction,Protein::636,0.0
Durg::370,drug_target_interaction,Protein::851,0.0
Durg::217,drug_target_interaction,Protein::452,0.0
Durg::351,drug_target_interaction,Protein::617,0.0
Durg::236,drug_target_interaction,Protein::328,0.0
Durg::460,drug_target_interaction,Protein::648,0.0
Durg::458,drug_target_interaction,Protein::591,0.0
Durg::377,drug_target_interaction,Protein::459,0.0
Durg::692,drug_target_interaction,Protein::289,0.0
Durg::445,drug_target_interaction,Protein::1178,0.0
Durg::34,drug_target_interaction,Protein::589,0.0
Durg::430,drug_target_interaction,Protein::390,0.0
Durg::391,drug_target_interaction,Protein::918,0.0
Durg::167,drug_target_interaction,Protein::1011,0.0
Durg::351,drug_target_interaction,Protein::286,0.0
Durg::586,drug_target_interaction,Protein::993,0.0
Durg::152,drug_target_interaction,Protein::717,0.0
Durg::303,drug_target_interaction,Protein::285,0.0
Durg::283,drug_target_interaction,Protein::112,0.0
Durg::181,drug_target_interaction,Protein::1188,0.0
Durg::311,drug_target_interaction,Protein::523,0.0
Durg::86,drug_target_interaction,Protein::357,0.0
Durg::77,drug_target_interaction,Protein::856,0.0
Durg::429,drug_target_interaction,Protein::1185,0.0
Durg::47,drug_target_interaction,Protein::400,0.0
Durg::35,drug_target_interaction,Protein::155,0.0
Durg::545,drug_target_interaction,Protein::572,0.0
Durg::102,drug_target_interaction,Protein::1169,0.0
Durg::22,drug_target_interaction,Protein::851,0.0
Durg::123,drug_target_interaction,Protein::550,0.0
Durg::80,drug_target_interaction,Protein::374,0.0
Durg::638,drug_target_interaction,Protein::717,0.0
Durg::419,drug_target_interaction,Protein::745,0.0
Durg::689,drug_target_interaction,Protein::1162,0.0
Durg::90,drug_target_interaction,Protein::675,0.0
Durg::60,drug_target_interaction,Protein::296,0.0
Durg::232,drug_target_interaction,Protein::466,0.0
Durg::167,drug_target_interaction,Protein::817,0.0
Durg::257,drug_target_interaction,Protein::610,0.0
Durg::457,drug_target_interaction,Protein::362,0.0
Durg::309,drug_target_interaction,Protein::115,0.0
Durg::261,drug_target_interaction,Protein::242,0.0
Durg::693,drug_target_interaction,Protein::922,0.0
Durg::273,drug_target_interaction,Protein::272,0.0
Durg::428,drug_target_interaction,Protein::990,0.0
Durg::297,drug_target_interaction,Protein::43,0.0
Durg::230,drug_target_interaction,Protein::265,0.0
Durg::94,drug_target_interaction,Protein::528,0.0
Durg::552,drug_target_interaction,Protein::1506,0.0
Durg::172,drug_target_interaction,Protein::460,0.0
Durg::0,drug_target_interaction,Protein::181,0.0
Durg::285,drug_target_interaction,Protein::1506,0.0
Durg::261,drug_target_interaction,Protein::42,0.0
Durg::22,drug_target_interaction,Protein::573,0.0
Durg::483,drug_target_interaction,Protein::418,0.0
Durg::49,drug_target_interaction,Protein::6,0.0
Durg::425,drug_target_interaction,Protein::550,0.0
Durg::492,drug_target_interaction,Protein::194,0.0
Durg::370,drug_target_interaction,Protein::357,0.0
Durg::111,drug_target_interaction,Protein::647,0.0
Durg::415,drug_target_interaction,Protein::115,0.0
Durg::317,drug_target_interaction,Protein::149,0.0
Durg::277,drug_target_interaction,Protein::1381,0.0
Durg::268,drug_target_interaction,Protein::518,0.0
Durg::244,drug_target_interaction,Protein::852,0.0
Durg::128,drug_target_interaction,Protein::1382,0.0
Durg::590,drug_target_interaction,Protein::280,0.0
Durg::140,drug_target_interaction,Protein::1201,0.0
Durg::281,drug_target_interaction,Protein::466,0.0
Durg::228,drug_target_interaction,Protein::931,0.0
Durg::377,drug_target_interaction,Protein::545,0.0
Durg::24,drug_target_interaction,Protein::657,0.0
Durg::631,drug_target_interaction,Protein::1382,0.0
Durg::425,drug_target_interaction,Protein::997,0.0
Durg::14,drug_target_interaction,Protein::494,0.0
Durg::332,drug_target_interaction,Protein::346,0.0
Durg::301,drug_target_interaction,Protein::95,0.0
Durg::511,drug_target_interaction,Protein::135,0.0
Durg::66,drug_target_interaction,Protein::146,0.0
Durg::532,drug_target_interaction,Protein::707,0.0
Durg::114,drug_target_interaction,Protein::1188,0.0
Durg::228,drug_target_interaction,Protein::1196,0.0
Durg::557,drug_target_interaction,Protein::273,0.0
Durg::573,drug_target_interaction,Protein::993,0.0
Durg::363,drug_target_interaction,Protein::21,0.0
Durg::156,drug_target_interaction,Protein::188,0.0
Durg::689,drug_target_interaction,Protein::1502,0.0
Durg::10,drug_target_interaction,Protein::195,0.0
Durg::233,drug_target_interaction,Protein::715,0.0
Durg::425,drug_target_interaction,Protein::1299,0.0
Durg::116,drug_target_interaction,Protein::164,0.0
Durg::509,drug_target_interaction,Protein::856,0.0
Durg::603,drug_target_interaction,Protein::624,0.0
Durg::554,drug_target_interaction,Protein::460,0.0
Durg::85,drug_target_interaction,Protein::922,0.0
Durg::475,drug_target_interaction,Protein::665,0.0
Durg::481,drug_target_interaction,Protein::1153,0.0
Durg::69,drug_target_interaction,Protein::765,0.0
Durg::495,drug_target_interaction,Protein::90,0.0
Durg::236,drug_target_interaction,Protein::88,0.0
Durg::334,drug_target_interaction,Protein::390,0.0
Durg::273,drug_target_interaction,Protein::203,0.0
Durg::449,drug_target_interaction,Protein::140,0.0
Durg::268,drug_target_interaction,Protein::1174,0.0
Durg::275,drug_target_interaction,Protein::918,0.0
Durg::31,drug_target_interaction,Protein::646,0.0
Durg::202,drug_target_interaction,Protein::1187,0.0
Durg::494,drug_target_interaction,Protein::610,0.0
Durg::71,drug_target_interaction,Protein::636,0.0
Durg::312,drug_target_interaction,Protein::916,0.0
Durg::283,drug_target_interaction,Protein::817,0.0
Durg::54,drug_target_interaction,Protein::1168,0.0
Durg::465,drug_target_interaction,Protein::1176,0.0
Durg::261,drug_target_interaction,Protein::1203,0.0
Durg::90,drug_target_interaction,Protein::269,0.0
Durg::707,drug_target_interaction,Protein::765,0.0
Durg::479,drug_target_interaction,Protein::642,0.0
Durg::616,drug_target_interaction,Protein::280,0.0
Durg::651,drug_target_interaction,Protein::574,0.0
Durg::333,drug_target_interaction,Protein::1184,0.0
Durg::322,drug_target_interaction,Protein::430,0.0
Durg::189,drug_target_interaction,Protein::1175,0.0
Durg::217,drug_target_interaction,Protein::309,0.0
Durg::616,drug_target_interaction,Protein::563,0.0
Durg::377,drug_target_interaction,Protein::427,0.0
Durg::261,drug_target_interaction,Protein::1162,0.0
Durg::203,drug_target_interaction,Protein::290,0.0
Durg::94,drug_target_interaction,Protein::203,0.0
Durg::179,drug_target_interaction,Protein::648,0.0
Durg::220,drug_target_interaction,Protein::189,0.0
Durg::217,drug_target_interaction,Protein::530,0.0
Durg::398,drug_target_interaction,Protein::155,0.0
Durg::495,drug_target_interaction,Protein::497,0.0
Durg::431,drug_target_interaction,Protein::483,0.0
Durg::161,drug_target_interaction,Protein::361,0.0
Durg::560,drug_target_interaction,Protein::466,0.0
Durg::536,drug_target_interaction,Protein::89,0.0
Durg::588,drug_target_interaction,Protein::786,0.0
Durg::253,drug_target_interaction,Protein::452,0.0
Durg::465,drug_target_interaction,Protein::238,0.0
Durg::627,drug_target_interaction,Protein::625,0.0
Durg::291,drug_target_interaction,Protein::1148,0.0
Durg::632,drug_target_interaction,Protein::194,0.0
Durg::266,drug_target_interaction,Protein::1502,0.0
Durg::532,drug_target_interaction,Protein::49,0.0
Durg::71,drug_target_interaction,Protein::440,0.0
Durg::131,drug_target_interaction,Protein::1506,0.0
Durg::201,drug_target_interaction,Protein::996,0.0
Durg::9,drug_target_interaction,Protein::1165,0.0
Durg::654,drug_target_interaction,Protein::516,0.0
Durg::651,drug_target_interaction,Protein::1022,0.0
Durg::309,drug_target_interaction,Protein::851,0.0
Durg::479,drug_target_interaction,Protein::1186,0.0
Durg::269,drug_target_interaction,Protein::1165,0.0
Durg::476,drug_target_interaction,Protein::1180,0.0
Durg::594,drug_target_interaction,Protein::1167,0.0
Durg::700,drug_target_interaction,Protein::208,0.0
Durg::332,drug_target_interaction,Protein::1152,0.0
Durg::78,drug_target_interaction,Protein::1381,0.0
Durg::638,drug_target_interaction,Protein::1148,0.0
Durg::567,drug_target_interaction,Protein::89,0.0
Durg::352,drug_target_interaction,Protein::261,0.0
Durg::43,drug_target_interaction,Protein::985,0.0
Durg::283,drug_target_interaction,Protein::675,0.0
Durg::345,drug_target_interaction,Protein::422,0.0
Durg::643,drug_target_interaction,Protein::155,0.0
Durg::148,drug_target_interaction,Protein::993,0.0
Durg::622,drug_target_interaction,Protein::1152,0.0
Durg::327,drug_target_interaction,Protein::12,0.0
Durg::279,drug_target_interaction,Protein::1150,0.0
Durg::394,drug_target_interaction,Protein::737,0.0
Durg::540,drug_target_interaction,Protein::160,0.0
Durg::485,drug_target_interaction,Protein::675,0.0
Durg::685,drug_target_interaction,Protein::665,0.0
Durg::31,drug_target_interaction,Protein::987,0.0
Durg::661,drug_target_interaction,Protein::1172,0.0
Durg::359,drug_target_interaction,Protein::449,0.0
Durg::354,drug_target_interaction,Protein::417,0.0
Durg::448,drug_target_interaction,Protein::78,0.0
Durg::25,drug_target_interaction,Protein::487,0.0
Durg::565,drug_target_interaction,Protein::48,0.0
Durg::290,drug_target_interaction,Protein::858,0.0
Durg::644,drug_target_interaction,Protein::722,0.0
Durg::269,drug_target_interaction,Protein::183,0.0
Durg::211,drug_target_interaction,Protein::450,0.0
Durg::178,drug_target_interaction,Protein::221,0.0
Durg::625,drug_target_interaction,Protein::1168,0.0
Durg::143,drug_target_interaction,Protein::106,0.0
Durg::656,drug_target_interaction,Protein::155,0.0
Durg::176,drug_target_interaction,Protein::1138,0.0
Durg::609,drug_target_interaction,Protein::253,0.0
Durg::661,drug_target_interaction,Protein::1382,0.0
Durg::508,drug_target_interaction,Protein::642,0.0
Durg::229,drug_target_interaction,Protein::1038,0.0
Durg::165,drug_target_interaction,Protein::366,0.0
Durg::369,drug_target_interaction,Protein::271,0.0
Durg::534,drug_target_interaction,Protein::84,0.0
Durg::64,drug_target_interaction,Protein::1010,0.0
Durg::115,drug_target_interaction,Protein::453,0.0
Durg::454,drug_target_interaction,Protein::1179,0.0
Durg::362,drug_target_interaction,Protein::380,0.0
Durg::415,drug_target_interaction,Protein::253,0.0
Durg::306,drug_target_interaction,Protein::515,0.0
Durg::16,drug_target_interaction,Protein::560,0.0
Durg::269,drug_target_interaction,Protein::610,0.0
Durg::9,drug_target_interaction,Protein::49,0.0
Durg::38,drug_target_interaction,Protein::94,0.0
Durg::624,drug_target_interaction,Protein::78,0.0
Durg::532,drug_target_interaction,Protein::996,0.0
Durg::395,drug_target_interaction,Protein::258,0.0
Durg::369,drug_target_interaction,Protein::395,0.0
Durg::694,drug_target_interaction,Protein::1202,0.0
Durg::612,drug_target_interaction,Protein::264,0.0
Durg::118,drug_target_interaction,Protein::1175,0.0
Durg::663,drug_target_interaction,Protein::549,0.0
Durg::564,drug_target_interaction,Protein::1153,0.0
Durg::358,drug_target_interaction,Protein::51,0.0
Durg::623,drug_target_interaction,Protein::591,0.0
Durg::233,drug_target_interaction,Protein::185,0.0
Durg::17,drug_target_interaction,Protein::588,0.0
Durg::224,drug_target_interaction,Protein::494,0.0
Durg::616,drug_target_interaction,Protein::1173,0.0
Durg::46,drug_target_interaction,Protein::635,0.0
Durg::158,drug_target_interaction,Protein::238,0.0
Durg::185,drug_target_interaction,Protein::197,0.0
Durg::372,drug_target_interaction,Protein::1196,0.0
Durg::553,drug_target_interaction,Protein::1505,0.0
Durg::152,drug_target_interaction,Protein::675,0.0
Durg::507,drug_target_interaction,Protein::335,0.0
Durg::516,drug_target_interaction,Protein::318,0.0
Durg::431,drug_target_interaction,Protein::1138,0.0
Durg::339,drug_target_interaction,Protein::496,0.0
Durg::152,drug_target_interaction,Protein::71,0.0
Durg::477,drug_target_interaction,Protein::673,0.0
Durg::542,drug_target_interaction,Protein::661,0.0
Durg::314,drug_target_interaction,Protein::1186,0.0
Durg::606,drug_target_interaction,Protein::310,0.0
Durg::335,drug_target_interaction,Protein::1178,0.0
